# Time (s),X (m),Y (m),Z (m),Vx (m/s),Vy (m/s),Vz (m/s),Ax (m/s²),Ay (m/s²),Az (m/s²),e0,e1,e2,e3,ω1 (rad/s),ω2 (rad/s),ω3 (rad/s),Latitude (°),Longitude (°),Pressure (Pa)
2.600000,19.567341,17.119088,1148.069397,24.274421,17.881119,266.284206,12.198489,7.695268,112.946461,0.908261,-0.048914,0.033702,-0.414174,0.008257,-0.019672,8.449350,31.044993,-103.535901,88326.373732
2.620000,20.055237,17.478244,1153.417492,24.513476,18.034140,268.516252,11.721399,7.598019,110.230049,0.940118,-0.045902,0.037564,-0.335661,0.001936,-0.011049,8.529393,31.044996,-103.535896,88273.253415
2.640000,20.547826,17.840438,1158.809691,24.744079,18.184827,270.694499,11.362398,7.463017,107.618469,0.965397,-0.042540,0.041306,-0.253970,-0.001571,0.000909,8.607519,31.044999,-103.535890,88219.695033
2.660000,21.044963,18.205616,1164.244937,24.968774,18.332414,272.821457,11.131331,7.288504,105.108556,0.983719,-0.038813,0.044900,-0.169662,-0.000993,0.013513,8.683739,31.045003,-103.535885,88165.709079
2.680000,21.546555,18.573709,1169.722223,25.190056,18.476134,274.899082,11.016832,7.078299,102.674462,0.994750,-0.034715,0.048296,-0.083342,0.003451,0.023871,8.758088,31.045006,-103.535880,88111.305564
2.700000,22.052557,18.944632,1175.240585,25.410092,18.615410,276.929513,11.000511,6.847781,100.381923,0.998215,-0.030249,0.051425,0.004338,0.010162,0.029746,8.830623,31.045009,-103.535875,88056.494052
2.720000,22.562958,19.318294,1180.799093,25.630297,18.749877,278.913745,11.025303,6.600551,98.037848,0.993899,-0.025442,0.054206,0.092693,0.016741,0.030218,8.901394,31.045013,-103.535869,88001.283792
2.740000,23.077769,19.694595,1186.396813,25.851047,18.879364,280.850584,11.047158,6.352918,95.631398,0.981651,-0.020340,0.056559,0.181003,0.020824,0.025905,8.970444,31.045016,-103.535864,87945.684050
2.760000,23.596999,20.073438,1192.032804,26.072056,19.004142,282.740626,11.046654,6.133270,93.372796,0.961390,-0.015003,0.058416,0.268525,0.020870,0.018682,9.037795,31.045019,-103.535858,87889.704184
2.780000,24.120643,20.454733,1197.706119,26.292107,19.124661,284.582815,10.946383,5.927711,90.840231,0.933109,-0.009506,0.059728,0.354494,0.016668,0.011021,9.103462,31.045023,-103.535853,87833.353598
2.800000,24.648662,20.838400,1203.415773,26.509247,19.241438,286.374184,10.750381,5.756099,88.261319,0.896874,-0.003923,0.060465,0.438135,0.009385,0.005148,9.167433,31.045026,-103.535847,87776.642068
2.820000,25.180979,21.224370,1209.160743,26.721525,19.355176,288.113997,10.463429,5.622753,85.715195,0.852835,0.001679,0.060624,0.518664,0.001139,0.002341,9.229687,31.045030,-103.535842,87719.579761
2.840000,25.717479,21.612591,1214.939994,26.927161,19.466548,289.802299,10.089919,5.516635,83.127301,0.801219,0.007244,0.060216,0.595305,-0.005733,0.002574,9.290194,31.045033,-103.535836,87662.176958
2.860000,26.258013,22.003020,1220.752495,27.124764,19.576048,291.439219,9.662521,5.430867,80.567845,0.742340,0.012733,0.059264,0.667290,-0.009457,0.004639,9.348950,31.045037,-103.535830,87604.443895
2.880000,26.802412,22.395622,1226.597224,27.313580,19.683940,293.025303,9.215733,5.352588,78.048447,0.676592,0.018117,0.057791,0.733877,-0.009386,0.006670,9.405946,31.045040,-103.535825,87546.390719
2.900000,27.350499,22.790366,1232.473174,27.493546,19.790215,294.561322,8.783035,5.268568,75.561649,0.604452,0.023376,0.055817,0.794354,-0.006148,0.006857,9.461197,31.045044,-103.535819,87488.027450
2.920000,27.902101,23.187217,1238.379347,27.665210,19.894624,296.047770,8.392455,5.167409,73.085230,0.526475,0.028491,0.053356,0.848050,-0.001360,0.004116,9.514698,31.045047,-103.535813,87429.363983
2.940000,28.457061,23.586134,1244.314748,27.829588,19.996712,297.484021,8.057916,5.035978,70.528703,0.443291,0.033435,0.050417,0.894347,0.002935,-0.001445,9.566461,31.045051,-103.535807,87370.410208
2.960000,29.015246,23.987065,1250.278361,27.987978,20.095870,298.868757,7.793372,4.873337,67.930077,0.355603,0.038172,0.047000,0.932687,0.005065,-0.008575,9.616483,31.045055,-103.535802,87311.176209
2.980000,29.576549,24.389945,1256.269139,28.141640,20.191412,300.200030,7.580176,4.674384,65.166145,0.264176,0.042650,0.043111,0.962579,0.004323,-0.015383,9.664757,31.045058,-103.535796,87251.672395
3.000000,30.140884,24.794693,1262.285976,28.291370,20.282631,301.474003,7.395190,4.443661,62.192562,0.169833,0.046802,0.038764,0.983611,0.001152,-0.020029,9.711235,31.045062,-103.535790,87191.909750
3.020000,30.708177,25.201217,1268.327680,28.437394,20.368946,302.685762,7.204355,4.187073,58.937166,0.073447,0.050552,0.033987,0.995451,-0.003097,-0.021380,9.755843,31.045066,-103.535784,87131.900116
3.040000,31.278352,25.609417,1274.392970,28.579538,20.450097,303.831874,7.005813,3.931374,55.653848,-0.024069,0.053830,0.028824,0.997858,-0.006751,-0.019378,9.798450,31.045069,-103.535778,87071.656213
3.060000,31.851327,26.019188,1280.480507,28.717208,20.526116,304.910167,6.753041,3.674803,52.146940,-0.121766,0.056570,0.023334,0.990686,-0.008487,-0.014992,9.838980,31.045073,-103.535772,87011.191326
3.080000,32.427000,26.430428,1286.588891,28.849106,20.597061,305.916015,6.426852,3.423817,48.407901,-0.218675,0.058724,0.017585,0.973886,-0.007811,-0.009786,9.877347,31.045077,-103.535766,86950.519387
3.100000,33.005244,26.843040,1292.716658,28.974018,20.663277,306.847985,6.055910,3.201571,44.776490,-0.313816,0.060261,0.011650,0.947515,-0.005188,-0.005308,9.913444,31.045080,-103.535760,86889.654927
3.120000,33.585907,27.256931,1298.862316,29.090734,20.725142,307.705092,5.609844,2.987330,40.940263,-0.406207,0.061166,0.005597,0.911733,-0.001797,-0.002539,9.947174,31.045084,-103.535754,86828.612754
3.140000,34.168813,27.672018,1305.024361,29.198255,20.782979,308.486817,5.139044,2.796637,37.249256,-0.494879,0.061439,-0.000509,0.866807,0.000969,-0.001597,9.978517,31.045088,-103.535747,86767.407821
3.160000,34.753775,28.088226,1311.201314,29.296292,20.837191,309.196254,4.664297,2.622787,33.721429,-0.578890,0.061089,-0.006614,0.813109,0.002063,-0.001811,10.007458,31.045092,-103.535741,86706.054817
3.180000,35.340601,28.505482,1317.391734,29.384687,20.887861,309.834009,4.175131,2.439915,30.065377,-0.657332,0.060129,-0.012667,0.751115,0.001151,-0.002077,10.033984,31.045095,-103.535735,86644.568046
3.200000,35.929101,28.923715,1323.594194,29.463642,20.934893,310.400313,3.719776,2.257332,26.552952,-0.729351,0.058569,-0.018623,0.681400,-0.001298,-0.001366,10.058106,31.045099,-103.535729,86582.961686
3.220000,36.519090,29.342852,1329.807281,29.533824,20.978160,310.896738,3.303974,2.066591,23.112696,-0.794152,0.056423,-0.024434,0.604632,-0.004245,0.000867,10.079865,31.045103,-103.535723,86521.249775
3.240000,37.110403,29.762816,1336.029624,29.596263,21.017592,311.326466,2.950915,1.876268,19.900581,-0.851012,0.053704,-0.030047,0.521564,-0.006498,0.004477,10.099280,31.045107,-103.535717,86459.445929
3.260000,37.702898,30.183530,1342.259928,29.652206,21.053188,311.693814,2.656480,1.684373,16.888360,-0.899294,0.050424,-0.035405,0.433028,-0.007172,0.008657,10.116414,31.045110,-103.535710,86397.563003
3.280000,38.296459,30.604920,1348.497015,29.703119,21.085129,312.005966,2.445738,1.511703,14.386493,-0.938447,0.046603,-0.040444,0.339923,-0.006022,0.012285,10.131427,31.045114,-103.535704,86335.612712
3.300000,38.890998,31.026913,1354.739855,29.750275,21.113687,312.270615,2.280252,1.349143,12.165315,-0.968024,0.042270,-0.045097,0.243203,-0.003489,0.014385,10.144498,31.045118,-103.535698,86273.605279
3.320000,39.486450,31.449448,1360.987578,29.794671,21.139265,312.495757,2.165192,1.214174,10.413441,-0.987678,0.037466,-0.049294,0.143867,-0.000466,0.014494,10.155812,31.045122,-103.535692,86211.549342
3.340000,40.082769,31.872468,1367.239468,29.836919,21.162336,312.688461,2.063085,1.099250,8.911932,-0.997171,0.032243,-0.052975,0.042946,0.002091,0.012795,10.165563,31.045126,-103.535685,86149.452022
3.360000,40.679913,32.295928,1373.494933,29.877231,21.183384,312.854221,1.967847,1.010517,7.693275,-0.996373,0.026664,-0.056087,-0.058508,0.003538,0.010000,10.173977,31.045129,-103.535679,86087.319186
3.380000,41.277844,32.719793,1379.753480,29.915538,21.202874,312.997256,1.862198,0.942753,6.637387,-0.985269,0.020796,-0.058592,-0.159435,0.003768,0.007020,10.181247,31.045133,-103.535673,86025.155735
3.400000,41.876519,33.144035,1386.014689,29.951636,21.221227,313.120780,1.746227,0.894841,5.731694,-0.963951,0.014706,-0.060465,-0.258778,0.003176,0.004610,10.187537,31.045137,-103.535667,85962.965848
3.420000,42.475893,33.568636,1392.278192,29.985270,21.238756,313.226809,1.615571,0.858556,4.879567,-0.932624,0.008461,-0.061692,-0.355494,0.002439,0.003115,10.192977,31.045141,-103.535660,85900.753185
3.440000,43.075912,33.993581,1398.543648,30.016223,21.255652,313.316277,1.478087,0.829221,4.064546,-0.891598,0.002127,-0.062267,-0.448567,0.002210,0.002398,10.197672,31.045145,-103.535654,85838.521108
3.460000,43.676522,34.418858,1404.810727,30.044307,21.271921,313.388552,1.328543,0.793543,3.145048,-0.841289,-0.004237,-0.062191,-0.537016,0.002857,0.001978,10.201689,31.045148,-103.535648,85776.272924
3.480000,44.277665,34.844452,1411.079064,30.069404,21.287348,313.441683,1.177357,0.747924,2.134951,-0.782214,-0.010571,-0.061468,-0.619912,0.004331,0.001289,10.205052,31.045152,-103.535641,85714.012231
3.500000,44.879279,35.270345,1417.348255,30.091506,21.301692,313.473519,1.031865,0.691035,1.030772,-0.714981,-0.016816,-0.060107,-0.696380,0.006168,-0.000122,10.207744,31.045156,-103.535635,85651.743061
3.520000,45.481306,35.696512,1423.617854,30.110725,21.314834,313.482231,0.896615,0.622314,-0.162205,-0.640289,-0.022912,-0.058120,-0.765614,0.007625,-0.002358,10.209741,31.045160,-103.535629,85589.469842
3.540000,46.083691,36.122929,1429.887386,30.127411,21.326546,313.466814,0.776517,0.544391,-1.383025,-0.558918,-0.028797,-0.055518,-0.826885,0.008205,-0.005006,10.211021,31.045164,-103.535622,85527.197291
3.560000,46.686387,36.549563,1436.156364,30.141867,21.336626,313.426964,0.671642,0.462847,-2.595651,-0.471719,-0.034403,-0.052325,-0.879545,0.007714,-0.007580,10.211557,31.045168,-103.535616,85464.930236
3.580000,47.289352,36.976383,1442.424303,30.154298,21.345032,313.362773,0.568506,0.375297,-3.856496,-0.379605,-0.039667,-0.048567,-0.923043,0.006203,-0.009533,10.211328,31.045171,-103.535610,85402.673504
3.600000,47.892545,37.403352,1448.690697,30.164540,21.351599,313.272126,0.454656,0.281476,-5.210426,-0.283543,-0.044524,-0.044280,-0.956922,0.004044,-0.010483,10.210320,31.045175,-103.535603,85340.432114
3.620000,48.495919,37.830435,1454.955015,30.172551,21.356362,313.155378,0.345658,0.195812,-6.456106,-0.184543,-0.048914,-0.039509,-0.980832,0.001754,-0.010349,10.208498,31.045179,-103.535597,85278.211405
3.640000,49.099431,38.257595,1461.216745,30.178254,21.359436,313.013581,0.222003,0.112208,-7.726280,-0.083643,-0.052784,-0.034308,-0.994526,-0.000223,-0.009349,10.205857,31.045183,-103.535591,85216.015834
3.660000,49.703032,38.684801,1467.475388,30.181369,21.360895,312.846587,0.086335,0.034316,-8.977583,0.018096,-0.056089,-0.028735,-0.997868,-0.001645,-0.007888,10.202394,31.045187,-103.535584,85153.849884
3.680000,50.306667,39.112021,1473.730445,30.181699,21.360878,312.655140,-0.052728,-0.033773,-10.142956,0.119609,-0.058795,-0.022854,-0.990836,-0.002536,-0.006392,10.198131,31.045191,-103.535578,85091.747719
3.700000,50.910282,39.539228,1479.981450,30.179276,21.359628,312.441812,-0.187874,-0.088752,-11.158508,0.219833,-0.060876,-0.016730,-0.973513,-0.003127,-0.005154,10.193095,31.045195,-103.535572,85029.531745
3.720000,51.513823,39.966400,1486.227993,30.174552,21.357378,312.209801,-0.276316,-0.134439,-12.006533,0.317722,-0.062315,-0.010428,-0.946098,-0.003650,-0.004169,10.187315,31.045198,-103.535565,84969.344045
3.740000,52.117256,40.393518,1492.469743,30.168579,21.354360,311.963341,-0.306259,-0.166528,-12.591573,0.412257,-0.063100,-0.004014,-0.908893,-0.003878,-0.003057,10.180845,31.045202,-103.535559,84910.646136
3.760000,52.720564,40.820570,1498.706462,30.162255,21.350807,311.707479,-0.320771,-0.185791,-12.939393,0.502463,-0.063217,0.002444,-0.862304,-0.003414,-0.001710,10.173786,31.045206,-103.535553,84852.008391
3.780000,53.323746,41.247548,1504.938011,30.155799,21.346965,311.446922,-0.330688,-0.193084,-13.101254,0.587411,-0.062664,0.008869,-0.806835,-0.002291,-0.000524,10.166275,31.045210,-103.535546,84793.426039
3.800000,53.926795,41.674449,1511.164323,30.148984,21.343116,311.184014,-0.347396,-0.193929,-13.189281,0.666232,-0.061452,0.015192,-0.743080,-0.000896,0.000144,10.158439,31.045214,-103.535540,84734.890180
3.820000,54.529703,42.101273,1517.385361,30.141788,21.339248,310.919426,-0.375888,-0.195955,-13.271265,0.738125,-0.059596,0.021347,-0.671716,0.000215,0.000279,10.150364,31.045218,-103.535534,84676.404375
3.840000,55.132462,42.528018,1523.601091,30.133951,21.335282,310.653266,-0.409842,-0.198903,-13.338354,0.802367,-0.057121,0.027272,-0.593499,0.000887,0.000193,10.142115,31.045221,-103.535527,84617.968492
3.860000,55.735057,42.954684,1529.811486,30.125393,21.331262,310.386033,-0.444383,-0.203339,-13.379321,0.858313,-0.054058,0.032909,-0.509248,0.001078,0.000080,10.133736,31.045225,-103.535521,84559.582761
3.880000,56.337473,43.381268,1536.016525,30.116154,21.327125,310.117815,-0.478859,-0.208116,-13.442987,0.905410,-0.050444,0.038202,-0.419843,0.000801,0.000237,10.125259,31.045229,-103.535515,84501.247370
3.900000,56.939699,43.807768,1542.216188,30.106280,21.322885,309.848101,-0.507771,-0.215962,-13.535443,0.943197,-0.046319,0.043105,-0.326215,0.000381,0.000749,10.116701,31.045233,-103.535508,84442.962535
3.920000,57.541721,44.234182,1548.410435,30.095899,21.318471,309.576260,-0.530266,-0.226401,-13.664526,0.971311,-0.041725,0.047571,-0.229332,0.000084,0.001560,10.108070,31.045237,-103.535502,84384.728605
3.940000,58.143532,44.660505,1554.599216,30.085110,21.313816,309.301239,-0.554066,-0.242909,-13.901181,0.989491,-0.036709,0.051556,-0.130192,0.000099,0.002467,10.099358,31.045241,-103.535496,84326.546071
3.960000,58.745124,45.086733,1560.782458,30.074036,21.308887,309.022328,-0.465919,-0.204252,-13.226446,0.997573,-0.031321,0.055021,-0.029811,0.000470,0.003210,10.090551,31.045244,-103.535490,84268.415613
3.980000,59.346491,45.512858,1566.960069,30.062721,21.303643,308.738519,-0.242544,-0.096304,-11.406400,0.995502,-0.025613,0.057929,0.070785,0.001088,0.003563,10.081629,31.045248,-103.535483,84210.338084
4.000000,59.947552,45.938834,1573.131259,30.035814,21.289929,308.312800,-2.094346,-1.087417,-28.022975,0.983329,-0.019644,0.060248,0.170570,0.001733,0.003423,10.071817,31.045252,-103.535477,84152.320929
4.020000,60.547850,46.364415,1579.291912,29.994168,21.268222,307.752860,-2.067591,-1.081386,-27.942441,0.961210,-0.013476,0.061952,0.268520,0.002195,0.002846,10.059270,31.045256,-103.535471,84094.402830
4.040000,61.147322,46.789564,1585.441386,29.953057,21.246666,307.194927,-2.043990,-1.073906,-27.846378,0.929411,-0.007175,0.063021,0.363623,0.002332,0.002005,10.044890,31.045260,-103.535464,84036.589825
4.060000,61.745975,47.214283,1591.579722,29.912361,21.225267,306.638995,-2.026807,-1.066053,-27.746963,0.888296,-0.000809,0.063445,0.454921,0.002125,0.001117,10.029307,31.045264,-103.535458,83978.881537
4.080000,62.343818,47.638576,1597.706959,29.871933,21.204022,306.085013,-2.017410,-1.058648,-27.651964,0.838326,0.005557,0.063223,0.541506,0.001672,0.000367,10.012947,31.045267,-103.535452,83921.277595
4.100000,62.940854,48.062445,1603.823135,29.831624,21.182919,305.532910,-2.014654,-1.051803,-27.558432,0.780049,0.011855,0.062360,0.622529,0.001136,-0.000146,9.996083,31.045271,-103.535445,83863.777638
4.120000,63.537083,48.485893,1609.928288,29.791321,21.161947,304.982677,-2.016445,-1.045534,-27.464727,0.714090,0.018023,0.060870,0.697204,0.000690,-0.000433,9.978905,31.045275,-103.535439,83806.381315
4.140000,64.132506,48.908924,1616.022455,29.750956,21.141093,304.434316,-2.020321,-1.039893,-27.371458,0.641146,0.024000,0.058774,0.764820,0.000440,-0.000592,9.961539,31.045279,-103.535433,83749.088274
4.160000,64.727121,49.331538,1622.105673,29.710513,21.120346,303.887814,-2.023700,-1.034809,-27.278830,0.561976,0.029729,0.056097,0.824740,0.000407,-0.000754,9.944065,31.045283,-103.535427,83691.898163
4.180000,65.320926,49.753738,1628.177980,29.670029,21.099693,303.343156,-2.024375,-1.030110,-27.187120,0.477400,0.035156,0.052871,0.876416,0.000511,-0.001021,9.926537,31.045286,-103.535421,83634.810636
4.200000,65.913922,50.175526,1634.239412,29.629569,21.079129,302.800323,-2.020731,-1.025554,-27.096512,0.388276,0.040232,0.049129,0.919378,0.000632,-0.001439,9.908993,31.045290,-103.535414,83577.825347
4.220000,66.506110,50.596904,1640.290005,29.589221,21.058658,302.259290,-2.012102,-1.020820,-27.007103,0.295504,0.044909,0.044912,0.953251,0.000639,-0.001966,9.891462,31.045294,-103.535408,83520.941954
4.240000,67.097493,51.017873,1646.329795,29.549089,21.038288,301.720035,-1.998717,-1.015960,-26.918832,0.200009,0.049144,0.040261,0.977755,0.000442,-0.002484,9.873958,31.045298,-103.535402,83464.160123
4.260000,67.688075,51.438436,1652.358818,29.509268,21.018019,301.182533,-1.981714,-1.011088,-26.831590,0.102736,0.052897,0.035222,0.992699,0.000030,-0.002856,9.856486,31.045301,-103.535396,83407.479520
4.280000,68.277866,51.858594,1658.377108,29.469808,20.997846,300.646768,-1.963039,-1.006113,-26.745241,0.004639,0.056133,0.029846,0.997988,-0.000500,-0.002969,9.839052,31.045305,-103.535389,83350.899817
4.300000,68.866870,52.278350,1664.384700,29.430730,20.977786,300.112724,-1.944123,-1.001038,-26.659195,-0.093330,0.058820,0.024185,0.993624,-0.001047,-0.002788,9.821666,31.045309,-103.535383,83294.420690
4.320000,69.455097,52.697706,1670.381628,29.392023,20.957834,299.580391,-1.926858,-0.996030,-26.573838,-0.190227,0.060934,0.018295,0.979699,-0.001484,-0.002353,9.804334,31.045313,-103.535377,83238.041817
4.340000,70.042553,53.116664,1676.367927,29.353633,20.937964,299.049775,-1.912713,-0.990679,-26.485850,-0.285129,0.062455,0.012236,0.956397,-0.001706,-0.001780,9.787052,31.045317,-103.535371,83181.762875
4.360000,70.629244,53.535225,1682.343632,29.315496,20.918209,298.520969,-1.901640,-0.984766,-26.394882,-0.377137,0.063370,0.006068,0.923991,-0.001746,-0.001187,9.769823,31.045320,-103.535365,83125.583534
4.380000,71.215174,53.953393,1688.308778,29.277546,20.898575,297.993978,-1.893935,-0.978659,-26.304180,-0.465391,0.063675,-0.000149,0.882838,-0.001655,-0.000657,9.752649,31.045324,-103.535359,83069.503451
4.400000,71.800346,54.371169,1694.263403,29.239721,20.879063,297.468799,-1.888960,-0.972487,-26.213829,-0.549071,0.063369,-0.006355,0.833374,-0.001511,-0.000232,9.735532,31.045328,-103.535353,83013.522285
4.420000,72.384763,54.788556,1700.207542,29.201977,20.859675,296.945422,-1.885699,-0.966381,-26.123935,-0.627410,0.062461,-0.012491,0.776112,-0.001388,0.000097,9.718472,31.045332,-103.535346,82957.639698
4.440000,72.968426,55.205557,1706.141232,29.164290,20.840407,296.423838,-1.882969,-0.960445,-26.034585,-0.699696,0.060962,-0.018500,0.711630,-0.001327,0.000375,9.701469,31.045335,-103.535340,82901.855349
4.460000,73.551335,55.622173,1712.064507,29.126663,20.821256,295.904034,-1.879608,-0.954735,-25.945830,-0.765280,0.058892,-0.024326,0.640573,-0.001329,0.000659,9.684523,31.045339,-103.535334,82846.168905
4.480000,74.133493,56.038408,1717.977405,29.089114,20.802213,295.385974,-1.875093,-0.949471,-25.861220,-0.823585,0.056271,-0.029916,0.563643,-0.001354,0.000992,9.667635,31.045343,-103.535328,82790.580033
